delay,ptu_ebay_cmd,ptu_d48_cmd
14.6,ps42,ps-42
14.7,ps42,ps-42
14.8,ps43,ps-43
14.9,ps43,ps-43
15.0,ps43,ps-43
15.1,ps44,ps-44
15.2,ps44,ps-44
15.3,ps44,ps-44
15.4,ps44,ps-44
15.5,ps45,ps-45
15.6,ps45,ps-45
15.7,ps45,ps-45
15.8,ps45,ps-45
15.9,ps45,ps-45
16.0,ps46,ps-46
16.1,ps46,ps-46
16.2,ps46,ps-46
16.3,ps46,ps-46
16.4,ps46,ps-46
16.5,ps47,ps-47
16.6,ps47,ps-47
16.7,ps47,ps-47
16.8,ps47,ps-47
16.9,ps47,ps-47
17.0,ps48,ps-48
17.1,ps48,ps-48
17.2,ps48,ps-48
17.3,ps48,ps-48
17.4,ps48,ps-48
17.5,ps48,ps-48
17.6,ps48,ps-48
17.7,ps49,ps-49
17.8,ps49,ps-49
17.9,ps49,ps-49
18.0,ps49,ps-49
18.1,ps49,ps-49
18.2,ps49,ps-49
18.3,ps49,ps-49
18.4,ps49,ps-49
18.5,ps49,ps-49
18.6,ps49,ps-49
18.7,ps50,ps-50
18.8,ps50,ps-50
18.9,ps50,ps-50
19.0,ps50,ps-50
19.1,ps50,ps-50
19.2,ps50,ps-50
19.3,ps50,ps-50
19.4,ps50,ps-50
19.5,ps50,ps-50
19.6,ps50,ps-50
19.7,ps50,ps-50
19.8,ps50,ps-50
19.9,ps50,ps-50
20.0,ps50,ps-50
20.1,ps50,ps-50
20.2,ps50,ps-50
20.3,ps50,ps-50
20.4,ps50,ps-50
20.5,ps50,ps-50
20.6,ps50,ps-50
20.7,ps50,ps-50
20.8,ps50,ps-50
20.9,ps50,ps-50
21.0,ps50,ps-50
21.1,ps50,ps-50
21.2,ps50,ps-50
21.3,ps50,ps-50
21.4,ps49,ps-49
21.5,ps49,ps-49
21.6,ps49,ps-49
21.7,ps49,ps-49
21.8,ps49,ps-49
21.9,ps49,ps-49
22.0,ps49,ps-49
22.1,ps49,ps-49
22.2,ps49,ps-49
22.3,ps49,ps-49
22.4,ps48,ps-48
22.5,ps48,ps-48
22.6,ps48,ps-48
22.7,ps48,ps-48
22.8,ps48,ps-48
22.9,ps48,ps-48
23.0,ps48,ps-48
23.1,ps47,ps-47
23.2,ps47,ps-47
23.3,ps47,ps-47
23.4,ps47,ps-47
23.5,ps47,ps-47
23.6,ps46,ps-46
23.7,ps46,ps-46
23.8,ps46,ps-46
23.9,ps46,ps-46
24.0,ps46,ps-46
24.1,ps45,ps-45
24.2,ps45,ps-45
24.3,ps45,ps-45
24.4,ps45,ps-45
24.5,ps45,ps-45
24.6,ps44,ps-44
24.7,ps44,ps-44
24.8,ps44,ps-44
24.9,ps44,ps-44
25.0,ps43,ps-43
25.1,ps43,ps-43
25.2,ps43,ps-43
25.3,ps42,ps-42
25.4,ps42,ps-42
25.5,ps42,ps-42
25.6,ps42,ps-42
25.7,ps41,ps-41
25.8,ps41,ps-41
25.9,ps41,ps-41
26.0,ps40,ps-40
26.1,ps40,ps-40
26.2,ps40,ps-40
26.3,ps40,ps-40
26.4,ps39,ps-39
26.5,ps39,ps-39
26.6,ps39,ps-39
26.7,ps38,ps-38
26.8,ps38,ps-38
26.9,ps38,ps-38
27.0,ps37,ps-37
27.1,ps37,ps-37
27.2,ps36,ps-36
27.3,ps36,ps-36
27.4,ps36,ps-36
27.5,ps35,ps-35
27.6,ps35,ps-35
27.7,ps35,ps-35
27.8,ps34,ps-34
27.9,ps34,ps-34
28.0,ps33,ps-33
28.1,ps33,ps-33
28.2,ps33,ps-33
28.3,ps32,ps-32
28.4,ps32,ps-32
28.5,ps31,ps-31
28.6,ps31,ps-31
28.7,ps31,ps-31
28.8,ps30,ps-30
28.9,ps30,ps-30
29.0,ps29,ps-29
29.1,ps29,ps-29
29.2,ps29,ps-29
29.3,ps28,ps-28
29.4,ps28,ps-28
29.5,ps27,ps-27
29.6,ps27,ps-27
29.7,ps26,ps-26
29.8,ps26,ps-26
29.9,ps25,ps-25
30.0,ps25,ps-25
30.1,ps25,ps-25
30.2,ps24,ps-24
30.3,ps24,ps-24
30.4,ps23,ps-23
30.5,ps23,ps-23
30.6,ps22,ps-22
30.7,ps22,ps-22
30.8,ps21,ps-21
30.9,ps21,ps-21
31.0,ps20,ps-20
31.1,ps20,ps-20
31.2,ps19,ps-19
31.3,ps19,ps-19
31.4,ps18,ps-18
31.5,ps18,ps-18
31.6,ps17,ps-17
31.7,ps17,ps-17
31.8,ps16,ps-16
31.9,ps16,ps-16
32.0,ps15,ps-15
32.1,ps15,ps-15
32.2,ps14,ps-14
32.3,ps14,ps-14
32.4,ps13,ps-13
32.5,ps13,ps-13
32.6,ps12,ps-12
32.7,ps12,ps-12
32.8,ps11,ps-11
32.9,ps11,ps-11
33.0,ps10,ps-10
33.1,ps10,ps-10
33.2,ps9,ps-9
33.3,ps9,ps-9
33.4,ps8,ps-8
33.5,ps8,ps-8
33.6,ps7,ps-7
33.7,ps7,ps-7
33.8,ps6,ps-6
33.9,ps6,ps-6
34.0,ps5,ps-5
34.1,ps5,ps-5
34.2,ps4,ps-4
34.3,ps4,ps-4
34.4,ps3,ps-3
34.5,ps3,ps-3
34.6,ps2,ps-2
34.7,ps2,ps-2
34.8,ps1,ps-1
34.9,ps1,ps-1
35.0,ps0,ps0
35.1,ps-1,ps1
35.2,ps-1,ps1
35.3,ps-2,ps2
35.4,ps-2,ps2
35.5,ps-3,ps3
35.6,ps-3,ps3
35.7,ps-4,ps4
35.8,ps-4,ps4
35.9,ps-5,ps5
36.0,ps-5,ps5
36.1,ps-6,ps6
36.2,ps-6,ps6
36.3,ps-7,ps7
36.4,ps-7,ps7
36.5,ps-8,ps8
36.6,ps-8,ps8
36.7,ps-9,ps9
36.8,ps-9,ps9
36.9,ps-10,ps10
37.0,ps-10,ps10
37.1,ps-11,ps11
37.2,ps-11,ps11
37.3,ps-12,ps12
37.4,ps-12,ps12
37.5,ps-13,ps13
37.6,ps-13,ps13
37.7,ps-14,ps14
37.8,ps-14,ps14
37.9,ps-15,ps15
38.0,ps-15,ps15
38.1,ps-16,ps16
38.2,ps-16,ps16
38.3,ps-17,ps17
38.4,ps-17,ps17
38.5,ps-18,ps18
38.6,ps-18,ps18
38.7,ps-19,ps19
38.8,ps-19,ps19
38.9,ps-20,ps20
39.0,ps-20,ps20
39.1,ps-21,ps21
39.2,ps-21,ps21
39.3,ps-22,ps22
39.4,ps-22,ps22
39.5,ps-23,ps23
39.6,ps-23,ps23
39.7,ps-24,ps24
39.8,ps-24,ps24
39.9,ps-25,ps25
40.0,ps-25,ps25
40.1,ps-25,ps25
40.2,ps-26,ps26
40.3,ps-26,ps26
40.4,ps-27,ps27
40.5,ps-27,ps27
40.6,ps-28,ps28
40.7,ps-28,ps28
40.8,ps-29,ps29
40.9,ps-29,ps29
41.0,ps-29,ps29
41.1,ps-30,ps30
41.2,ps-30,ps30
41.3,ps-31,ps31
41.4,ps-31,ps31
41.5,ps-31,ps31
41.6,ps-32,ps32
41.7,ps-32,ps32
41.8,ps-33,ps33
41.9,ps-33,ps33
42.0,ps-33,ps33
42.1,ps-34,ps34
42.2,ps-34,ps34
42.3,ps-35,ps35
42.4,ps-35,ps35
42.5,ps-35,ps35
42.6,ps-36,ps36
42.7,ps-36,ps36
42.8,ps-36,ps36
42.9,ps-37,ps37
43.0,ps-37,ps37
43.1,ps-38,ps38
43.2,ps-38,ps38
43.3,ps-38,ps38
43.4,ps-39,ps39
43.5,ps-39,ps39
43.6,ps-39,ps39
43.7,ps-40,ps40
43.8,ps-40,ps40
43.9,ps-40,ps40
44.0,ps-40,ps40
44.1,ps-41,ps41
44.2,ps-41,ps41
44.3,ps-41,ps41
44.4,ps-42,ps42
44.5,ps-42,ps42
44.6,ps-42,ps42
44.7,ps-42,ps42
44.8,ps-43,ps43
44.9,ps-43,ps43
45.0,ps-43,ps43
45.1,ps-44,ps44
45.2,ps-44,ps44
45.3,ps-44,ps44
45.4,ps-44,ps44
45.5,ps-45,ps45
45.6,ps-45,ps45
45.7,ps-45,ps45
45.8,ps-45,ps45
45.9,ps-45,ps45
46.0,ps-46,ps46
46.1,ps-46,ps46
46.2,ps-46,ps46
46.3,ps-46,ps46
46.4,ps-46,ps46
46.5,ps-47,ps47
46.6,ps-47,ps47
46.7,ps-47,ps47
46.8,ps-47,ps47
46.9,ps-47,ps47
47.0,ps-48,ps48
47.1,ps-48,ps48
47.2,ps-48,ps48
47.3,ps-48,ps48
47.4,ps-48,ps48
47.5,ps-48,ps48
47.6,ps-48,ps48
47.7,ps-49,ps49
47.8,ps-49,ps49
47.9,ps-49,ps49
48.0,ps-49,ps49
48.1,ps-49,ps49
48.2,ps-49,ps49
48.3,ps-49,ps49
48.4,ps-49,ps49
48.5,ps-49,ps49
48.6,ps-49,ps49
48.7,ps-50,ps50
48.8,ps-50,ps50
48.9,ps-50,ps50
49.0,ps-50,ps50
49.1,ps-50,ps50
49.2,ps-50,ps50
49.3,ps-50,ps50
49.4,ps-50,ps50
49.5,ps-50,ps50
49.6,ps-50,ps50
49.7,ps-50,ps50
49.8,ps-50,ps50
49.9,ps-50,ps50
50.0,ps-50,ps50
50.1,ps-50,ps50
50.2,ps-50,ps50
50.3,ps-50,ps50
50.4,ps-50,ps50
50.5,ps-50,ps50
50.6,ps-50,ps50
50.7,ps-50,ps50
50.8,ps-50,ps50
50.9,ps-50,ps50
51.0,ps-50,ps50
51.1,ps-50,ps50
51.2,ps-50,ps50
51.3,ps-50,ps50
51.4,ps-49,ps49
51.5,ps-49,ps49
51.6,ps-49,ps49
51.7,ps-49,ps49
51.8,ps-49,ps49
51.9,ps-49,ps49
52.0,ps-49,ps49
52.1,ps-49,ps49
52.2,ps-49,ps49
52.3,ps-49,ps49
52.4,ps-48,ps48
52.5,ps-48,ps48
52.6,ps-48,ps48
52.7,ps-48,ps48
52.8,ps-48,ps48
52.9,ps-48,ps48
53.0,ps-48,ps48
53.1,ps-47,ps47
53.2,ps-47,ps47
53.3,ps-47,ps47
53.4,ps-47,ps47
53.5,ps-47,ps47
53.6,ps-46,ps46
53.7,ps-46,ps46
53.8,ps-46,ps46
53.9,ps-46,ps46
54.0,ps-46,ps46
54.1,ps-45,ps45
54.2,ps-45,ps45
54.3,ps-45,ps45
54.4,ps-45,ps45
54.5,ps-45,ps45
54.6,ps-44,ps44
54.7,ps-44,ps44
54.8,ps-44,ps44
54.9,ps-44,ps44
55.0,ps-43,ps43
55.1,ps-43,ps43
55.2,ps-43,ps43
55.3,ps-42,ps42
55.4,ps-42,ps42
55.5,ps-42,ps42
55.6,ps-42,ps42
55.7,ps-41,ps41
55.8,ps-41,ps41
55.9,ps-41,ps41
56.0,ps-40,ps40
56.1,ps-40,ps40
56.2,ps-40,ps40
56.3,ps-40,ps40
56.4,ps-39,ps39
56.5,ps-39,ps39
56.6,ps-39,ps39
56.7,ps-38,ps38
56.8,ps-38,ps38
56.9,ps-38,ps38
57.0,ps-37,ps37
57.1,ps-37,ps37
57.2,ps-36,ps36
57.3,ps-36,ps36
57.4,ps-36,ps36
57.5,ps-35,ps35
57.6,ps-35,ps35
57.7,ps-35,ps35
57.8,ps-34,ps34
57.9,ps-34,ps34
58.0,ps-33,ps33
58.1,ps-33,ps33
58.2,ps-33,ps33
58.3,ps-32,ps32
58.4,ps-32,ps32
58.5,ps-31,ps31
58.6,ps-31,ps31
58.7,ps-31,ps31
58.8,ps-30,ps30
58.9,ps-30,ps30
59.0,ps-29,ps29
59.1,ps-29,ps29
59.2,ps-29,ps29
59.3,ps-28,ps28
59.4,ps-28,ps28
59.5,ps-27,ps27
59.6,ps-27,ps27
59.7,ps-26,ps26
59.8,ps-26,ps26
59.9,ps-25,ps25
60.0,ps-25,ps25
60.1,ps-25,ps25
60.2,ps-24,ps24
60.3,ps-24,ps24
60.4,ps-23,ps23
60.5,ps-23,ps23
60.6,ps-22,ps22
60.7,ps-22,ps22
60.8,ps-21,ps21
60.9,ps-21,ps21
61.0,ps-20,ps20
61.1,ps-20,ps20
61.2,ps-19,ps19
61.3,ps-19,ps19
61.4,ps-18,ps18
61.5,ps-18,ps18
61.6,ps-17,ps17
61.7,ps-17,ps17
61.8,ps-16,ps16
61.9,ps-16,ps16
62.0,ps-15,ps15
62.1,ps-15,ps15
62.2,ps-14,ps14
62.3,ps-14,ps14
62.4,ps-13,ps13
62.5,ps-13,ps13
62.6,ps-12,ps12
62.7,ps-12,ps12
62.8,ps-11,ps11
62.9,ps-11,ps11
63.0,ps-10,ps10
63.1,ps-10,ps10
63.2,ps-9,ps9
63.3,ps-9,ps9
63.4,ps-8,ps8
63.5,ps-8,ps8
63.6,ps-7,ps7
63.7,ps-7,ps7
63.8,ps-6,ps6
63.9,ps-6,ps6
64.0,ps-5,ps5
64.1,ps-5,ps5
64.2,ps-4,ps4
64.3,ps-4,ps4
64.4,ps-3,ps3
64.5,ps-3,ps3
64.6,ps-2,ps2
64.7,ps-2,ps2
64.8,ps-1,ps1
64.9,ps-1,ps1
65.0,ps0,ps0
65.1,ps1,ps-1
65.2,ps1,ps-1
65.3,ps2,ps-2
65.4,ps2,ps-2
65.5,ps3,ps-3
65.6,ps3,ps-3
65.7,ps4,ps-4
65.8,ps4,ps-4
65.9,ps5,ps-5
66.0,ps5,ps-5
66.1,ps6,ps-6
66.2,ps6,ps-6
66.3,ps7,ps-7
66.4,ps7,ps-7
66.5,ps8,ps-8
66.6,ps8,ps-8
66.7,ps9,ps-9
66.8,ps9,ps-9
66.9,ps10,ps-10
67.0,ps10,ps-10
67.1,ps11,ps-11
67.2,ps11,ps-11
67.3,ps12,ps-12
67.4,ps12,ps-12
67.5,ps13,ps-13
67.6,ps13,ps-13
67.7,ps14,ps-14
67.8,ps14,ps-14
67.9,ps15,ps-15
68.0,ps15,ps-15
68.1,ps16,ps-16
68.2,ps16,ps-16
68.3,ps17,ps-17
68.4,ps17,ps-17
68.5,ps18,ps-18
68.6,ps18,ps-18
68.7,ps19,ps-19
68.8,ps19,ps-19
68.9,ps20,ps-20
69.0,ps20,ps-20
69.1,ps21,ps-21
69.2,ps21,ps-21
69.3,ps22,ps-22
69.4,ps22,ps-22
69.5,ps23,ps-23
69.6,ps23,ps-23
69.7,ps24,ps-24
69.8,ps24,ps-24
69.9,ps25,ps-25
70.0,ps25,ps-25
70.1,ps25,ps-25
70.2,ps26,ps-26
70.3,ps26,ps-26
70.4,ps27,ps-27
70.5,ps27,ps-27
70.6,ps28,ps-28
70.7,ps28,ps-28
70.8,ps29,ps-29
70.9,ps29,ps-29
71.0,ps29,ps-29
71.1,ps30,ps-30
71.2,ps30,ps-30
71.3,ps31,ps-31
71.4,ps31,ps-31
71.5,ps31,ps-31
71.6,ps32,ps-32
71.7,ps32,ps-32
71.8,ps33,ps-33
71.9,ps33,ps-33
72.0,ps33,ps-33
72.1,ps34,ps-34
72.2,ps34,ps-34
72.3,ps35,ps-35
72.4,ps35,ps-35
72.5,ps35,ps-35
72.6,ps36,ps-36
72.7,ps36,ps-36
72.8,ps36,ps-36
72.9,ps37,ps-37
73.0,ps37,ps-37
73.1,ps38,ps-38
73.2,ps38,ps-38
73.3,ps38,ps-38
73.4,ps39,ps-39
73.5,ps39,ps-39
73.6,ps39,ps-39
73.7,ps40,ps-40
73.8,ps40,ps-40
73.9,ps40,ps-40
74.0,ps40,ps-40
74.1,ps41,ps-41
74.2,ps41,ps-41
74.3,ps41,ps-41
74.4,ps42,ps-42
74.5,ps42,ps-42
74.6,ps42,ps-42
74.7,ps42,ps-42
74.8,ps43,ps-43
74.9,ps43,ps-43
75.0,ps43,ps-43
75.1,ps44,ps-44
75.2,ps44,ps-44
75.3,ps44,ps-44
75.4,ps44,ps-44
75.5,ps45,ps-45
75.6,ps45,ps-45
75.7,ps45,ps-45
75.8,ps45,ps-45
75.9,ps45,ps-45
76.0,ps46,ps-46
76.1,ps46,ps-46
76.2,ps46,ps-46
76.3,ps46,ps-46
76.4,ps46,ps-46
76.5,ps47,ps-47
76.6,ps47,ps-47
76.7,ps47,ps-47
76.8,ps47,ps-47
76.9,ps47,ps-47
77.0,ps48,ps-48
77.1,ps48,ps-48
77.2,ps48,ps-48
77.3,ps48,ps-48
77.4,ps48,ps-48
77.5,ps48,ps-48
77.6,ps48,ps-48
77.7,ps49,ps-49
77.8,ps49,ps-49
77.9,ps49,ps-49
78.0,ps49,ps-49
78.1,ps49,ps-49
78.2,ps49,ps-49
78.3,ps49,ps-49
78.4,ps49,ps-49
78.5,ps49,ps-49
78.6,ps49,ps-49
78.7,ps50,ps-50
78.8,ps50,ps-50
78.9,ps50,ps-50
79.0,ps50,ps-50
79.1,ps50,ps-50
79.2,ps50,ps-50
79.3,ps50,ps-50
79.4,ps50,ps-50
79.5,ps50,ps-50
79.6,ps50,ps-50
79.7,ps50,ps-50
79.8,ps50,ps-50
79.9,ps50,ps-50
80.0,ps50,ps-50
80.1,ps50,ps-50
80.2,ps50,ps-50
80.3,ps50,ps-50
80.4,ps50,ps-50
80.5,ps50,ps-50
80.6,ps50,ps-50
80.7,ps50,ps-50
80.8,ps50,ps-50
80.9,ps50,ps-50
81.0,ps50,ps-50
81.1,ps50,ps-50
81.2,ps50,ps-50
81.3,ps50,ps-50
81.4,ps49,ps-49
81.5,ps49,ps-49
81.6,ps49,ps-49
81.7,ps49,ps-49
81.8,ps49,ps-49
81.9,ps49,ps-49
82.0,ps49,ps-49
82.1,ps49,ps-49
82.2,ps49,ps-49
82.3,ps49,ps-49
82.4,ps48,ps-48
82.5,ps48,ps-48
82.6,ps48,ps-48
82.7,ps48,ps-48
82.8,ps48,ps-48
82.9,ps48,ps-48
83.0,ps48,ps-48
83.1,ps47,ps-47
83.2,ps47,ps-47
83.3,ps47,ps-47
83.4,ps47,ps-47
83.5,ps47,ps-47
83.6,ps46,ps-46
83.7,ps46,ps-46
83.8,ps46,ps-46
83.9,ps46,ps-46
84.0,ps46,ps-46
84.1,ps45,ps-45
84.2,ps45,ps-45
84.3,ps45,ps-45
84.4,ps45,ps-45
84.5,ps45,ps-45
84.6,ps44,ps-44
84.7,ps44,ps-44
84.8,ps44,ps-44
84.9,ps44,ps-44
85.0,ps43,ps-43
85.1,ps43,ps-43
85.2,ps43,ps-43
85.3,ps42,ps-42
85.4,ps42,ps-42
85.5,ps42,ps-42
85.6,ps42,ps-42
85.7,ps41,ps-41
85.8,ps41,ps-41
85.9,ps41,ps-41
86.0,ps40,ps-40
86.1,ps40,ps-40
86.2,ps40,ps-40
86.3,ps40,ps-40
86.4,ps39,ps-39
86.5,ps39,ps-39
86.6,ps39,ps-39
86.7,ps38,ps-38
86.8,ps38,ps-38
86.9,ps38,ps-38
87.0,ps37,ps-37
87.1,ps37,ps-37
87.2,ps36,ps-36
87.3,ps36,ps-36
87.4,ps36,ps-36
87.5,ps35,ps-35
87.6,ps35,ps-35
87.7,ps35,ps-35
87.8,ps34,ps-34
87.9,ps34,ps-34
88.0,ps33,ps-33
88.1,ps33,ps-33
88.2,ps33,ps-33
88.3,ps32,ps-32
88.4,ps32,ps-32
88.5,ps31,ps-31
88.6,ps31,ps-31
88.7,ps31,ps-31
88.8,ps30,ps-30
88.9,ps30,ps-30
89.0,ps29,ps-29
89.1,ps29,ps-29
89.2,ps29,ps-29
89.3,ps28,ps-28
89.4,ps28,ps-28
89.5,ps27,ps-27
89.6,ps27,ps-27
89.7,ps26,ps-26
89.8,ps26,ps-26
89.9,ps25,ps-25
90.0,ps25,ps-25
90.1,ps25,ps-25
90.2,ps24,ps-24
90.3,ps24,ps-24
90.4,ps23,ps-23
90.5,ps23,ps-23
90.6,ps22,ps-22
90.7,ps22,ps-22
90.8,ps21,ps-21
90.9,ps21,ps-21
91.0,ps20,ps-20
91.1,ps20,ps-20
91.2,ps19,ps-19
91.3,ps19,ps-19
91.4,ps18,ps-18
91.5,ps18,ps-18
91.6,ps17,ps-17
91.7,ps17,ps-17
91.8,ps16,ps-16
91.9,ps16,ps-16
92.0,ps15,ps-15
92.1,ps15,ps-15
92.2,ps14,ps-14
92.3,ps14,ps-14
92.4,ps13,ps-13
92.5,ps13,ps-13
92.6,ps12,ps-12
92.7,ps12,ps-12
92.8,ps11,ps-11
92.9,ps11,ps-11
93.0,ps10,ps-10
93.1,ps10,ps-10
93.2,ps9,ps-9
93.3,ps9,ps-9
93.4,ps8,ps-8
93.5,ps8,ps-8
93.6,ps7,ps-7
93.7,ps7,ps-7
93.8,ps6,ps-6
93.9,ps6,ps-6
94.0,ps5,ps-5
94.1,ps5,ps-5
94.2,ps4,ps-4
94.3,ps4,ps-4
94.4,ps3,ps-3
94.5,ps3,ps-3
94.6,ps2,ps-2
94.7,ps2,ps-2
94.8,ps1,ps-1
94.9,ps1,ps-1
95.0,ps0,ps0
95.1,ps-1,ps1
95.2,ps-1,ps1
95.3,ps-2,ps2
95.4,ps-2,ps2
95.5,ps-3,ps3
95.6,ps-3,ps3
95.7,ps-4,ps4
95.8,ps-4,ps4
95.9,ps-5,ps5
96.0,ps-5,ps5
96.1,ps-6,ps6
96.2,ps-6,ps6
96.3,ps-7,ps7
96.4,ps-7,ps7
96.5,ps-8,ps8
96.6,ps-8,ps8
96.7,ps-9,ps9
96.8,ps-9,ps9
96.9,ps-10,ps10
97.0,ps-10,ps10
97.1,ps-11,ps11
97.2,ps-11,ps11
97.3,ps-12,ps12
97.4,ps-12,ps12
97.5,ps-13,ps13
97.6,ps-13,ps13
97.7,ps-14,ps14
97.8,ps-14,ps14
97.9,ps-15,ps15
98.0,ps-15,ps15
98.1,ps-16,ps16
98.2,ps-16,ps16
98.3,ps-17,ps17
98.4,ps-17,ps17
98.5,ps-18,ps18
98.6,ps-18,ps18
98.7,ps-19,ps19
98.8,ps-19,ps19
98.9,ps-20,ps20
99.0,ps-20,ps20
99.1,ps-21,ps21
99.2,ps-21,ps21
99.3,ps-22,ps22
99.4,ps-22,ps22
99.5,ps-23,ps23
99.6,ps-23,ps23
99.7,ps-24,ps24
99.8,ps-24,ps24
99.9,ps-25,ps25
100.0,ps-25,ps25
100.1,ps-25,ps25
100.2,ps-26,ps26
100.3,ps-26,ps26
100.4,ps-27,ps27
100.5,ps-27,ps27
100.6,ps-28,ps28
100.7,ps-28,ps28
100.8,ps-29,ps29
100.9,ps-29,ps29
101.0,ps-29,ps29
101.1,ps-30,ps30
101.2,ps-30,ps30
101.3,ps-31,ps31
101.4,ps-31,ps31
101.5,ps-31,ps31
101.6,ps-32,ps32
101.7,ps-32,ps32
101.8,ps-33,ps33
101.9,ps-33,ps33
102.0,ps-33,ps33
102.1,ps-34,ps34
102.2,ps-34,ps34
102.3,ps-35,ps35
102.4,ps-35,ps35
102.5,ps-35,ps35
102.6,ps-36,ps36
102.7,ps-36,ps36
102.8,ps-36,ps36
102.9,ps-37,ps37
103.0,ps-37,ps37
103.1,ps-38,ps38
103.2,ps-38,ps38
103.3,ps-38,ps38
103.4,ps-39,ps39
103.5,ps-39,ps39
103.6,ps-39,ps39
103.7,ps-40,ps40
103.8,ps-40,ps40
103.9,ps-40,ps40
104.0,ps-40,ps40
104.1,ps-41,ps41
104.2,ps-41,ps41
104.3,ps-41,ps41
104.4,ps-42,ps42
104.5,ps-42,ps42
104.6,ps-42,ps42
104.7,ps-42,ps42
104.8,ps-43,ps43
104.9,ps-43,ps43
105.0,ps-43,ps43
105.1,ps-44,ps44
105.2,ps-44,ps44
105.3,ps-44,ps44
105.4,ps-44,ps44
105.5,ps-45,ps45
105.6,ps-45,ps45
105.7,ps-45,ps45
105.8,ps-45,ps45
105.9,ps-45,ps45
106.0,ps-46,ps46
106.1,ps-46,ps46
106.2,ps-46,ps46
106.3,ps-46,ps46
106.4,ps-46,ps46
106.5,ps-47,ps47
106.6,ps-47,ps47
106.7,ps-47,ps47
106.8,ps-47,ps47
106.9,ps-47,ps47
107.0,ps-48,ps48
107.1,ps-48,ps48
107.2,ps-48,ps48
107.3,ps-48,ps48
107.4,ps-48,ps48
107.5,ps-48,ps48
107.6,ps-48,ps48
107.7,ps-49,ps49
107.8,ps-49,ps49
107.9,ps-49,ps49
108.0,ps-49,ps49
108.1,ps-49,ps49
108.2,ps-49,ps49
108.3,ps-49,ps49
108.4,ps-49,ps49
108.5,ps-49,ps49
108.6,ps-49,ps49
108.7,ps-50,ps50
108.8,ps-50,ps50
108.9,ps-50,ps50
109.0,ps-50,ps50
109.1,ps-50,ps50
109.2,ps-50,ps50
109.3,ps-50,ps50
109.4,ps-50,ps50
109.5,ps-50,ps50
109.6,ps-50,ps50
109.7,ps-50,ps50
109.8,ps-50,ps50
109.9,ps-50,ps50
110.0,ps-50,ps50
110.1,ps-50,ps50
110.2,ps-50,ps50
110.3,ps-50,ps50
110.4,ps-50,ps50
110.5,ps-50,ps50
110.6,ps-50,ps50
110.7,ps-50,ps50
110.8,ps-50,ps50
110.9,ps-50,ps50
111.0,ps-50,ps50
111.1,ps-50,ps50
111.2,ps-50,ps50
111.3,ps-50,ps50
111.4,ps-49,ps49
111.5,ps-49,ps49
111.6,ps-49,ps49
111.7,ps-49,ps49
111.8,ps-49,ps49
111.9,ps-49,ps49
112.0,ps-49,ps49
