delay,ptu_ebay_cmd,ptu_d48_cmd
112.2,ps-44,ps44
112.3,ps-46,ps46
112.4,ps-48,ps48
112.5,ps-50,ps50
112.6,ps-52,ps52
112.7,ps-54,ps54
112.8,ps-55,ps55
112.9,ps-57,ps57
113.0,ps-59,ps59
113.1,ps-60,ps60
113.2,ps-62,ps62
113.3,ps-64,ps64
113.4,ps-65,ps65
113.5,ps-67,ps67
113.6,ps-68,ps68
113.7,ps-70,ps70
113.8,ps-71,ps71
113.9,ps-73,ps73
114.0,ps-74,ps74
114.1,ps-76,ps76
114.2,ps-77,ps77
114.3,ps-78,ps78
114.4,ps-80,ps80
114.5,ps-81,ps81
114.6,ps-82,ps82
114.7,ps-83,ps83
114.8,ps-84,ps84
114.9,ps-86,ps86
115.0,ps-87,ps87
115.1,ps-88,ps88
115.2,ps-89,ps89
115.3,ps-90,ps90
115.4,ps-90,ps90
115.5,ps-91,ps91
115.6,ps-92,ps92
115.7,ps-93,ps93
115.8,ps-94,ps94
115.9,ps-94,ps94
116.0,ps-95,ps95
116.1,ps-96,ps96
116.2,ps-96,ps96
116.3,ps-97,ps97
116.4,ps-97,ps97
116.5,ps-98,ps98
116.6,ps-98,ps98
116.7,ps-99,ps99
116.8,ps-99,ps99
116.9,ps-99,ps99
117.0,ps-99,ps99
117.1,ps-100,ps100
117.2,ps-100,ps100
117.3,ps-100,ps100
117.4,ps-100,ps100
117.5,ps-100,ps100
117.6,ps-100,ps100
117.7,ps-100,ps100
117.8,ps-100,ps100
117.9,ps-100,ps100
118.0,ps-99,ps99
118.1,ps-99,ps99
118.2,ps-99,ps99
118.3,ps-99,ps99
118.4,ps-98,ps98
118.5,ps-98,ps98
118.6,ps-97,ps97
118.7,ps-97,ps97
118.8,ps-96,ps96
118.9,ps-96,ps96
119.0,ps-95,ps95
119.1,ps-94,ps94
119.2,ps-94,ps94
119.3,ps-93,ps93
119.4,ps-92,ps92
119.5,ps-91,ps91
119.6,ps-90,ps90
119.7,ps-90,ps90
119.8,ps-89,ps89
119.9,ps-88,ps88
120.0,ps-87,ps87
120.1,ps-86,ps86
120.2,ps-84,ps84
120.3,ps-83,ps83
120.4,ps-82,ps82
120.5,ps-81,ps81
120.6,ps-80,ps80
120.7,ps-78,ps78
120.8,ps-77,ps77
120.9,ps-76,ps76
121.0,ps-74,ps74
121.1,ps-73,ps73
121.2,ps-71,ps71
121.3,ps-70,ps70
121.4,ps-68,ps68
121.5,ps-67,ps67
121.6,ps-65,ps65
121.7,ps-64,ps64
121.8,ps-62,ps62
121.9,ps-60,ps60
122.0,ps-59,ps59
122.1,ps-57,ps57
122.2,ps-55,ps55
122.3,ps-54,ps54
122.4,ps-52,ps52
122.5,ps-50,ps50
122.6,ps-48,ps48
122.7,ps-46,ps46
122.8,ps-44,ps44
122.9,ps-43,ps43
123.0,ps-41,ps41
123.1,ps-39,ps39
123.2,ps-37,ps37
123.3,ps-35,ps35
123.4,ps-33,ps33
123.5,ps-31,ps31
123.6,ps-29,ps29
123.7,ps-27,ps27
123.8,ps-25,ps25
123.9,ps-23,ps23
124.0,ps-21,ps21
124.1,ps-19,ps19
124.2,ps-17,ps17
124.3,ps-15,ps15
124.4,ps-13,ps13
124.5,ps-10,ps10
124.6,ps-8,ps8
124.7,ps-6,ps6
124.8,ps-4,ps4
124.9,ps-2,ps2
126.0,ps0,ps0
