delay,ptu_ebay_cmd,ptu_d48_cmd
14.6,ps84,ps-84
14.7,ps85,ps-85
14.8,ps86,ps-86
14.9,ps86,ps-86
15.0,ps87,ps-87
15.1,ps87,ps-87
15.2,ps88,ps-88
15.3,ps88,ps-88
15.4,ps89,ps-89
15.5,ps89,ps-89
15.6,ps90,ps-90
15.7,ps90,ps-90
15.8,ps90,ps-90
15.9,ps91,ps-91
16.0,ps91,ps-91
16.1,ps92,ps-92
16.2,ps92,ps-92
16.3,ps93,ps-93
16.4,ps93,ps-93
16.5,ps93,ps-93
16.6,ps94,ps-94
16.7,ps94,ps-94
16.8,ps94,ps-94
16.9,ps95,ps-95
17.0,ps95,ps-95
17.1,ps95,ps-95
17.2,ps96,ps-96
17.3,ps96,ps-96
17.4,ps96,ps-96
17.5,ps97,ps-97
17.6,ps97,ps-97
17.7,ps97,ps-97
17.8,ps97,ps-97
17.9,ps98,ps-98
18.0,ps98,ps-98
18.1,ps98,ps-98
18.2,ps98,ps-98
18.3,ps98,ps-98
18.4,ps99,ps-99
18.5,ps99,ps-99
18.6,ps99,ps-99
18.7,ps99,ps-99
18.8,ps99,ps-99
18.9,ps99,ps-99
19.0,ps99,ps-99
19.1,ps100,ps-100
19.2,ps100,ps-100
19.3,ps100,ps-100
19.4,ps100,ps-100
19.5,ps100,ps-100
19.6,ps100,ps-100
19.7,ps100,ps-100
19.8,ps100,ps-100
19.9,ps100,ps-100
20.0,ps100,ps-100
20.1,ps100,ps-100
20.2,ps100,ps-100
20.3,ps100,ps-100
20.4,ps100,ps-100
20.5,ps100,ps-100
20.6,ps100,ps-100
20.7,ps100,ps-100
20.8,ps100,ps-100
20.9,ps100,ps-100
21.0,ps99,ps-99
21.1,ps99,ps-99
21.2,ps99,ps-99
21.3,ps99,ps-99
21.4,ps99,ps-99
21.5,ps99,ps-99
21.6,ps99,ps-99
21.7,ps98,ps-98
21.8,ps98,ps-98
21.9,ps98,ps-98
22.0,ps98,ps-98
22.1,ps98,ps-98
22.2,ps97,ps-97
22.3,ps97,ps-97
22.4,ps97,ps-97
22.5,ps97,ps-97
22.6,ps96,ps-96
22.7,ps96,ps-96
22.8,ps96,ps-96
22.9,ps95,ps-95
23.0,ps95,ps-95
23.1,ps95,ps-95
23.2,ps94,ps-94
23.3,ps94,ps-94
23.4,ps94,ps-94
23.5,ps93,ps-93
23.6,ps93,ps-93
23.7,ps93,ps-93
23.8,ps92,ps-92
23.9,ps92,ps-92
24.0,ps91,ps-91
24.1,ps91,ps-91
24.2,ps90,ps-90
24.3,ps90,ps-90
24.4,ps90,ps-90
24.5,ps89,ps-89
24.6,ps89,ps-89
24.7,ps88,ps-88
24.8,ps88,ps-88
24.9,ps87,ps-87
25.0,ps87,ps-87
25.1,ps86,ps-86
25.2,ps86,ps-86
25.3,ps85,ps-85
25.4,ps84,ps-84
25.5,ps84,ps-84
25.6,ps83,ps-83
25.7,ps83,ps-83
25.8,ps82,ps-82
25.9,ps82,ps-82
26.0,ps81,ps-81
26.1,ps80,ps-80
26.2,ps80,ps-80
26.3,ps79,ps-79
26.4,ps78,ps-78
26.5,ps78,ps-78
26.6,ps77,ps-77
26.7,ps76,ps-76
26.8,ps76,ps-76
26.9,ps75,ps-75
27.0,ps74,ps-74
27.1,ps74,ps-74
27.2,ps73,ps-73
27.3,ps72,ps-72
27.4,ps71,ps-71
27.5,ps71,ps-71
27.6,ps70,ps-70
27.7,ps69,ps-69
27.8,ps68,ps-68
27.9,ps68,ps-68
28.0,ps67,ps-67
28.1,ps66,ps-66
28.2,ps65,ps-65
28.3,ps65,ps-65
28.4,ps64,ps-64
28.5,ps63,ps-63
28.6,ps62,ps-62
28.7,ps61,ps-61
28.8,ps60,ps-60
28.9,ps60,ps-60
29.0,ps59,ps-59
29.1,ps58,ps-58
29.2,ps57,ps-57
29.3,ps56,ps-56
29.4,ps55,ps-55
29.5,ps54,ps-54
29.6,ps54,ps-54
29.7,ps53,ps-53
29.8,ps52,ps-52
29.9,ps51,ps-51
30.0,ps50,ps-50
30.1,ps49,ps-49
30.2,ps48,ps-48
30.3,ps47,ps-47
30.4,ps46,ps-46
30.5,ps45,ps-45
30.6,ps44,ps-44
30.7,ps44,ps-44
30.8,ps43,ps-43
30.9,ps42,ps-42
31.0,ps41,ps-41
31.1,ps40,ps-40
31.2,ps39,ps-39
31.3,ps38,ps-38
31.4,ps37,ps-37
31.5,ps36,ps-36
31.6,ps35,ps-35
31.7,ps34,ps-34
31.8,ps33,ps-33
31.9,ps32,ps-32
32.0,ps31,ps-31
32.1,ps30,ps-30
32.2,ps29,ps-29
32.3,ps28,ps-28
32.4,ps27,ps-27
32.5,ps26,ps-26
32.6,ps25,ps-25
32.7,ps24,ps-24
32.8,ps23,ps-23
32.9,ps22,ps-22
33.0,ps21,ps-21
33.1,ps20,ps-20
33.2,ps19,ps-19
33.3,ps18,ps-18
33.4,ps17,ps-17
33.5,ps16,ps-16
33.6,ps15,ps-15
33.7,ps14,ps-14
33.8,ps13,ps-13
33.9,ps11,ps-11
34.0,ps10,ps-10
34.1,ps9,ps-9
34.2,ps8,ps-8
34.3,ps7,ps-7
34.4,ps6,ps-6
34.5,ps5,ps-5
34.6,ps4,ps-4
34.7,ps3,ps-3
34.8,ps2,ps-2
34.9,ps1,ps-1
35.0,ps0,ps0
35.1,ps-1,ps1
35.2,ps-2,ps2
35.3,ps-3,ps3
35.4,ps-4,ps4
35.5,ps-5,ps5
35.6,ps-6,ps6
35.7,ps-7,ps7
35.8,ps-8,ps8
35.9,ps-9,ps9
36.0,ps-10,ps10
36.1,ps-11,ps11
36.2,ps-13,ps13
36.3,ps-14,ps14
36.4,ps-15,ps15
36.5,ps-16,ps16
36.6,ps-17,ps17
36.7,ps-18,ps18
36.8,ps-19,ps19
36.9,ps-20,ps20
37.0,ps-21,ps21
37.1,ps-22,ps22
37.2,ps-23,ps23
37.3,ps-24,ps24
37.4,ps-25,ps25
37.5,ps-26,ps26
37.6,ps-27,ps27
37.7,ps-28,ps28
37.8,ps-29,ps29
37.9,ps-30,ps30
38.0,ps-31,ps31
38.1,ps-32,ps32
38.2,ps-33,ps33
38.3,ps-34,ps34
38.4,ps-35,ps35
38.5,ps-36,ps36
38.6,ps-37,ps37
38.7,ps-38,ps38
38.8,ps-39,ps39
38.9,ps-40,ps40
39.0,ps-41,ps41
39.1,ps-42,ps42
39.2,ps-43,ps43
39.3,ps-44,ps44
39.4,ps-44,ps44
39.5,ps-45,ps45
39.6,ps-46,ps46
39.7,ps-47,ps47
39.8,ps-48,ps48
39.9,ps-49,ps49
40.0,ps-50,ps50
40.1,ps-51,ps51
40.2,ps-52,ps52
40.3,ps-53,ps53
40.4,ps-54,ps54
40.5,ps-54,ps54
40.6,ps-55,ps55
40.7,ps-56,ps56
40.8,ps-57,ps57
40.9,ps-58,ps58
41.0,ps-59,ps59
41.1,ps-60,ps60
41.2,ps-60,ps60
41.3,ps-61,ps61
41.4,ps-62,ps62
41.5,ps-63,ps63
41.6,ps-64,ps64
41.7,ps-65,ps65
41.8,ps-65,ps65
41.9,ps-66,ps66
42.0,ps-67,ps67
42.1,ps-68,ps68
42.2,ps-68,ps68
42.3,ps-69,ps69
42.4,ps-70,ps70
42.5,ps-71,ps71
42.6,ps-71,ps71
42.7,ps-72,ps72
42.8,ps-73,ps73
42.9,ps-74,ps74
43.0,ps-74,ps74
43.1,ps-75,ps75
43.2,ps-76,ps76
43.3,ps-76,ps76
43.4,ps-77,ps77
43.5,ps-78,ps78
43.6,ps-78,ps78
43.7,ps-79,ps79
43.8,ps-80,ps80
43.9,ps-80,ps80
44.0,ps-81,ps81
44.1,ps-82,ps82
44.2,ps-82,ps82
44.3,ps-83,ps83
44.4,ps-83,ps83
44.5,ps-84,ps84
44.6,ps-84,ps84
44.7,ps-85,ps85
44.8,ps-86,ps86
44.9,ps-86,ps86
45.0,ps-87,ps87
45.1,ps-87,ps87
45.2,ps-88,ps88
45.3,ps-88,ps88
45.4,ps-89,ps89
45.5,ps-89,ps89
45.6,ps-90,ps90
45.7,ps-90,ps90
45.8,ps-90,ps90
45.9,ps-91,ps91
46.0,ps-91,ps91
46.1,ps-92,ps92
46.2,ps-92,ps92
46.3,ps-93,ps93
46.4,ps-93,ps93
46.5,ps-93,ps93
46.6,ps-94,ps94
46.7,ps-94,ps94
46.8,ps-94,ps94
46.9,ps-95,ps95
47.0,ps-95,ps95
47.1,ps-95,ps95
47.2,ps-96,ps96
47.3,ps-96,ps96
47.4,ps-96,ps96
47.5,ps-97,ps97
47.6,ps-97,ps97
47.7,ps-97,ps97
47.8,ps-97,ps97
47.9,ps-98,ps98
48.0,ps-98,ps98
48.1,ps-98,ps98
48.2,ps-98,ps98
48.3,ps-98,ps98
48.4,ps-99,ps99
48.5,ps-99,ps99
48.6,ps-99,ps99
48.7,ps-99,ps99
48.8,ps-99,ps99
48.9,ps-99,ps99
49.0,ps-99,ps99
49.1,ps-100,ps100
49.2,ps-100,ps100
49.3,ps-100,ps100
49.4,ps-100,ps100
49.5,ps-100,ps100
49.6,ps-100,ps100
49.7,ps-100,ps100
49.8,ps-100,ps100
49.9,ps-100,ps100
50.0,ps-100,ps100
50.1,ps-100,ps100
50.2,ps-100,ps100
50.3,ps-100,ps100
50.4,ps-100,ps100
50.5,ps-100,ps100
50.6,ps-100,ps100
50.7,ps-100,ps100
50.8,ps-100,ps100
50.9,ps-100,ps100
51.0,ps-99,ps99
51.1,ps-99,ps99
51.2,ps-99,ps99
51.3,ps-99,ps99
51.4,ps-99,ps99
51.5,ps-99,ps99
51.6,ps-99,ps99
51.7,ps-98,ps98
51.8,ps-98,ps98
51.9,ps-98,ps98
52.0,ps-98,ps98
52.1,ps-98,ps98
52.2,ps-97,ps97
52.3,ps-97,ps97
52.4,ps-97,ps97
52.5,ps-97,ps97
52.6,ps-96,ps96
52.7,ps-96,ps96
52.8,ps-96,ps96
52.9,ps-95,ps95
53.0,ps-95,ps95
53.1,ps-95,ps95
53.2,ps-94,ps94
53.3,ps-94,ps94
53.4,ps-94,ps94
53.5,ps-93,ps93
53.6,ps-93,ps93
53.7,ps-93,ps93
53.8,ps-92,ps92
53.9,ps-92,ps92
54.0,ps-91,ps91
54.1,ps-91,ps91
54.2,ps-90,ps90
54.3,ps-90,ps90
54.4,ps-90,ps90
54.5,ps-89,ps89
54.6,ps-89,ps89
54.7,ps-88,ps88
54.8,ps-88,ps88
54.9,ps-87,ps87
55.0,ps-87,ps87
55.1,ps-86,ps86
55.2,ps-86,ps86
55.3,ps-85,ps85
55.4,ps-84,ps84
55.5,ps-84,ps84
55.6,ps-83,ps83
55.7,ps-83,ps83
55.8,ps-82,ps82
55.9,ps-82,ps82
56.0,ps-81,ps81
56.1,ps-80,ps80
56.2,ps-80,ps80
56.3,ps-79,ps79
56.4,ps-78,ps78
56.5,ps-78,ps78
56.6,ps-77,ps77
56.7,ps-76,ps76
56.8,ps-76,ps76
56.9,ps-75,ps75
57.0,ps-74,ps74
57.1,ps-74,ps74
57.2,ps-73,ps73
57.3,ps-72,ps72
57.4,ps-71,ps71
57.5,ps-71,ps71
57.6,ps-70,ps70
57.7,ps-69,ps69
57.8,ps-68,ps68
57.9,ps-68,ps68
58.0,ps-67,ps67
58.1,ps-66,ps66
58.2,ps-65,ps65
58.3,ps-65,ps65
58.4,ps-64,ps64
58.5,ps-63,ps63
58.6,ps-62,ps62
58.7,ps-61,ps61
58.8,ps-60,ps60
58.9,ps-60,ps60
59.0,ps-59,ps59
59.1,ps-58,ps58
59.2,ps-57,ps57
59.3,ps-56,ps56
59.4,ps-55,ps55
59.5,ps-54,ps54
59.6,ps-54,ps54
59.7,ps-53,ps53
59.8,ps-52,ps52
59.9,ps-51,ps51
60.0,ps-50,ps50
60.1,ps-49,ps49
60.2,ps-48,ps48
60.3,ps-47,ps47
60.4,ps-46,ps46
60.5,ps-45,ps45
60.6,ps-44,ps44
60.7,ps-44,ps44
60.8,ps-43,ps43
60.9,ps-42,ps42
61.0,ps-41,ps41
61.1,ps-40,ps40
61.2,ps-39,ps39
61.3,ps-38,ps38
61.4,ps-37,ps37
61.5,ps-36,ps36
61.6,ps-35,ps35
61.7,ps-34,ps34
61.8,ps-33,ps33
61.9,ps-32,ps32
62.0,ps-31,ps31
62.1,ps-30,ps30
62.2,ps-29,ps29
62.3,ps-28,ps28
62.4,ps-27,ps27
62.5,ps-26,ps26
62.6,ps-25,ps25
62.7,ps-24,ps24
62.8,ps-23,ps23
62.9,ps-22,ps22
63.0,ps-21,ps21
63.1,ps-20,ps20
63.2,ps-19,ps19
63.3,ps-18,ps18
63.4,ps-17,ps17
63.5,ps-16,ps16
63.6,ps-15,ps15
63.7,ps-14,ps14
63.8,ps-13,ps13
63.9,ps-11,ps11
64.0,ps-10,ps10
64.1,ps-9,ps9
64.2,ps-8,ps8
64.3,ps-7,ps7
64.4,ps-6,ps6
64.5,ps-5,ps5
64.6,ps-4,ps4
64.7,ps-3,ps3
64.8,ps-2,ps2
64.9,ps-1,ps1
65.0,ps0,ps0
65.1,ps1,ps-1
65.2,ps2,ps-2
65.3,ps3,ps-3
65.4,ps4,ps-4
65.5,ps5,ps-5
65.6,ps6,ps-6
65.7,ps7,ps-7
65.8,ps8,ps-8
65.9,ps9,ps-9
66.0,ps10,ps-10
66.1,ps11,ps-11
66.2,ps13,ps-13
66.3,ps14,ps-14
66.4,ps15,ps-15
66.5,ps16,ps-16
66.6,ps17,ps-17
66.7,ps18,ps-18
66.8,ps19,ps-19
66.9,ps20,ps-20
67.0,ps21,ps-21
67.1,ps22,ps-22
67.2,ps23,ps-23
67.3,ps24,ps-24
67.4,ps25,ps-25
67.5,ps26,ps-26
67.6,ps27,ps-27
67.7,ps28,ps-28
67.8,ps29,ps-29
67.9,ps30,ps-30
68.0,ps31,ps-31
68.1,ps32,ps-32
68.2,ps33,ps-33
68.3,ps34,ps-34
68.4,ps35,ps-35
68.5,ps36,ps-36
68.6,ps37,ps-37
68.7,ps38,ps-38
68.8,ps39,ps-39
68.9,ps40,ps-40
69.0,ps41,ps-41
69.1,ps42,ps-42
69.2,ps43,ps-43
69.3,ps44,ps-44
69.4,ps44,ps-44
69.5,ps45,ps-45
69.6,ps46,ps-46
69.7,ps47,ps-47
69.8,ps48,ps-48
69.9,ps49,ps-49
70.0,ps50,ps-50
70.1,ps51,ps-51
70.2,ps52,ps-52
70.3,ps53,ps-53
70.4,ps54,ps-54
70.5,ps54,ps-54
70.6,ps55,ps-55
70.7,ps56,ps-56
70.8,ps57,ps-57
70.9,ps58,ps-58
71.0,ps59,ps-59
71.1,ps60,ps-60
71.2,ps60,ps-60
71.3,ps61,ps-61
71.4,ps62,ps-62
71.5,ps63,ps-63
71.6,ps64,ps-64
71.7,ps65,ps-65
71.8,ps65,ps-65
71.9,ps66,ps-66
72.0,ps67,ps-67
72.1,ps68,ps-68
72.2,ps68,ps-68
72.3,ps69,ps-69
72.4,ps70,ps-70
72.5,ps71,ps-71
72.6,ps71,ps-71
72.7,ps72,ps-72
72.8,ps73,ps-73
72.9,ps74,ps-74
73.0,ps74,ps-74
73.1,ps75,ps-75
73.2,ps76,ps-76
73.3,ps76,ps-76
73.4,ps77,ps-77
73.5,ps78,ps-78
73.6,ps78,ps-78
73.7,ps79,ps-79
73.8,ps80,ps-80
73.9,ps80,ps-80
74.0,ps81,ps-81
74.1,ps82,ps-82
74.2,ps82,ps-82
74.3,ps83,ps-83
74.4,ps83,ps-83
74.5,ps84,ps-84
74.6,ps84,ps-84
74.7,ps85,ps-85
74.8,ps86,ps-86
74.9,ps86,ps-86
75.0,ps87,ps-87
75.1,ps87,ps-87
75.2,ps88,ps-88
75.3,ps88,ps-88
75.4,ps89,ps-89
75.5,ps89,ps-89
75.6,ps90,ps-90
75.7,ps90,ps-90
75.8,ps90,ps-90
75.9,ps91,ps-91
76.0,ps91,ps-91
76.1,ps92,ps-92
76.2,ps92,ps-92
76.3,ps93,ps-93
76.4,ps93,ps-93
76.5,ps93,ps-93
76.6,ps94,ps-94
76.7,ps94,ps-94
76.8,ps94,ps-94
76.9,ps95,ps-95
77.0,ps95,ps-95
77.1,ps95,ps-95
77.2,ps96,ps-96
77.3,ps96,ps-96
77.4,ps96,ps-96
77.5,ps97,ps-97
77.6,ps97,ps-97
77.7,ps97,ps-97
77.8,ps97,ps-97
77.9,ps98,ps-98
78.0,ps98,ps-98
78.1,ps98,ps-98
78.2,ps98,ps-98
78.3,ps98,ps-98
78.4,ps99,ps-99
78.5,ps99,ps-99
78.6,ps99,ps-99
78.7,ps99,ps-99
78.8,ps99,ps-99
78.9,ps99,ps-99
79.0,ps99,ps-99
79.1,ps100,ps-100
79.2,ps100,ps-100
79.3,ps100,ps-100
79.4,ps100,ps-100
79.5,ps100,ps-100
79.6,ps100,ps-100
79.7,ps100,ps-100
79.8,ps100,ps-100
79.9,ps100,ps-100
80.0,ps100,ps-100
80.1,ps100,ps-100
80.2,ps100,ps-100
80.3,ps100,ps-100
80.4,ps100,ps-100
80.5,ps100,ps-100
80.6,ps100,ps-100
80.7,ps100,ps-100
80.8,ps100,ps-100
80.9,ps100,ps-100
81.0,ps99,ps-99
81.1,ps99,ps-99
81.2,ps99,ps-99
81.3,ps99,ps-99
81.4,ps99,ps-99
81.5,ps99,ps-99
81.6,ps99,ps-99
81.7,ps98,ps-98
81.8,ps98,ps-98
81.9,ps98,ps-98
82.0,ps98,ps-98
82.1,ps98,ps-98
82.2,ps97,ps-97
82.3,ps97,ps-97
82.4,ps97,ps-97
82.5,ps97,ps-97
82.6,ps96,ps-96
82.7,ps96,ps-96
82.8,ps96,ps-96
82.9,ps95,ps-95
83.0,ps95,ps-95
83.1,ps95,ps-95
83.2,ps94,ps-94
83.3,ps94,ps-94
83.4,ps94,ps-94
83.5,ps93,ps-93
83.6,ps93,ps-93
83.7,ps93,ps-93
83.8,ps92,ps-92
83.9,ps92,ps-92
84.0,ps91,ps-91
84.1,ps91,ps-91
84.2,ps90,ps-90
84.3,ps90,ps-90
84.4,ps90,ps-90
84.5,ps89,ps-89
84.6,ps89,ps-89
84.7,ps88,ps-88
84.8,ps88,ps-88
84.9,ps87,ps-87
85.0,ps87,ps-87
85.1,ps86,ps-86
85.2,ps86,ps-86
85.3,ps85,ps-85
85.4,ps84,ps-84
85.5,ps84,ps-84
85.6,ps83,ps-83
85.7,ps83,ps-83
85.8,ps82,ps-82
85.9,ps82,ps-82
86.0,ps81,ps-81
86.1,ps80,ps-80
86.2,ps80,ps-80
86.3,ps79,ps-79
86.4,ps78,ps-78
86.5,ps78,ps-78
86.6,ps77,ps-77
86.7,ps76,ps-76
86.8,ps76,ps-76
86.9,ps75,ps-75
87.0,ps74,ps-74
87.1,ps74,ps-74
87.2,ps73,ps-73
87.3,ps72,ps-72
87.4,ps71,ps-71
87.5,ps71,ps-71
87.6,ps70,ps-70
87.7,ps69,ps-69
87.8,ps68,ps-68
87.9,ps68,ps-68
88.0,ps67,ps-67
88.1,ps66,ps-66
88.2,ps65,ps-65
88.3,ps65,ps-65
88.4,ps64,ps-64
88.5,ps63,ps-63
88.6,ps62,ps-62
88.7,ps61,ps-61
88.8,ps60,ps-60
88.9,ps60,ps-60
89.0,ps59,ps-59
89.1,ps58,ps-58
89.2,ps57,ps-57
89.3,ps56,ps-56
89.4,ps55,ps-55
89.5,ps54,ps-54
89.6,ps54,ps-54
89.7,ps53,ps-53
89.8,ps52,ps-52
89.9,ps51,ps-51
90.0,ps50,ps-50
90.1,ps49,ps-49
90.2,ps48,ps-48
90.3,ps47,ps-47
90.4,ps46,ps-46
90.5,ps45,ps-45
90.6,ps44,ps-44
90.7,ps44,ps-44
90.8,ps43,ps-43
90.9,ps42,ps-42
91.0,ps41,ps-41
91.1,ps40,ps-40
91.2,ps39,ps-39
91.3,ps38,ps-38
91.4,ps37,ps-37
91.5,ps36,ps-36
91.6,ps35,ps-35
91.7,ps34,ps-34
91.8,ps33,ps-33
91.9,ps32,ps-32
92.0,ps31,ps-31
92.1,ps30,ps-30
92.2,ps29,ps-29
92.3,ps28,ps-28
92.4,ps27,ps-27
92.5,ps26,ps-26
92.6,ps25,ps-25
92.7,ps24,ps-24
92.8,ps23,ps-23
92.9,ps22,ps-22
93.0,ps21,ps-21
93.1,ps20,ps-20
93.2,ps19,ps-19
93.3,ps18,ps-18
93.4,ps17,ps-17
93.5,ps16,ps-16
93.6,ps15,ps-15
93.7,ps14,ps-14
93.8,ps13,ps-13
93.9,ps11,ps-11
94.0,ps10,ps-10
94.1,ps9,ps-9
94.2,ps8,ps-8
94.3,ps7,ps-7
94.4,ps6,ps-6
94.5,ps5,ps-5
94.6,ps4,ps-4
94.7,ps3,ps-3
94.8,ps2,ps-2
94.9,ps1,ps-1
95.0,ps0,ps0
95.1,ps-1,ps1
95.2,ps-2,ps2
95.3,ps-3,ps3
95.4,ps-4,ps4
95.5,ps-5,ps5
95.6,ps-6,ps6
95.7,ps-7,ps7
95.8,ps-8,ps8
95.9,ps-9,ps9
96.0,ps-10,ps10
96.1,ps-11,ps11
96.2,ps-13,ps13
96.3,ps-14,ps14
96.4,ps-15,ps15
96.5,ps-16,ps16
96.6,ps-17,ps17
96.7,ps-18,ps18
96.8,ps-19,ps19
96.9,ps-20,ps20
97.0,ps-21,ps21
97.1,ps-22,ps22
97.2,ps-23,ps23
97.3,ps-24,ps24
97.4,ps-25,ps25
97.5,ps-26,ps26
97.6,ps-27,ps27
97.7,ps-28,ps28
97.8,ps-29,ps29
97.9,ps-30,ps30
98.0,ps-31,ps31
98.1,ps-32,ps32
98.2,ps-33,ps33
98.3,ps-34,ps34
98.4,ps-35,ps35
98.5,ps-36,ps36
98.6,ps-37,ps37
98.7,ps-38,ps38
98.8,ps-39,ps39
98.9,ps-40,ps40
99.0,ps-41,ps41
99.1,ps-42,ps42
99.2,ps-43,ps43
99.3,ps-44,ps44
99.4,ps-44,ps44
99.5,ps-45,ps45
99.6,ps-46,ps46
99.7,ps-47,ps47
99.8,ps-48,ps48
99.9,ps-49,ps49
100.0,ps-50,ps50
100.1,ps-51,ps51
100.2,ps-52,ps52
100.3,ps-53,ps53
100.4,ps-54,ps54
100.5,ps-54,ps54
100.6,ps-55,ps55
100.7,ps-56,ps56
100.8,ps-57,ps57
100.9,ps-58,ps58
101.0,ps-59,ps59
101.1,ps-60,ps60
101.2,ps-60,ps60
101.3,ps-61,ps61
101.4,ps-62,ps62
101.5,ps-63,ps63
101.6,ps-64,ps64
101.7,ps-65,ps65
101.8,ps-65,ps65
101.9,ps-66,ps66
102.0,ps-67,ps67
102.1,ps-68,ps68
102.2,ps-68,ps68
102.3,ps-69,ps69
102.4,ps-70,ps70
102.5,ps-71,ps71
102.6,ps-71,ps71
102.7,ps-72,ps72
102.8,ps-73,ps73
102.9,ps-74,ps74
103.0,ps-74,ps74
103.1,ps-75,ps75
103.2,ps-76,ps76
103.3,ps-76,ps76
103.4,ps-77,ps77
103.5,ps-78,ps78
103.6,ps-78,ps78
103.7,ps-79,ps79
103.8,ps-80,ps80
103.9,ps-80,ps80
104.0,ps-81,ps81
104.1,ps-82,ps82
104.2,ps-82,ps82
104.3,ps-83,ps83
104.4,ps-83,ps83
104.5,ps-84,ps84
104.6,ps-84,ps84
104.7,ps-85,ps85
104.8,ps-86,ps86
104.9,ps-86,ps86
105.0,ps-87,ps87
105.1,ps-87,ps87
105.2,ps-88,ps88
105.3,ps-88,ps88
105.4,ps-89,ps89
105.5,ps-89,ps89
105.6,ps-90,ps90
105.7,ps-90,ps90
105.8,ps-90,ps90
105.9,ps-91,ps91
106.0,ps-91,ps91
106.1,ps-92,ps92
106.2,ps-92,ps92
106.3,ps-93,ps93
106.4,ps-93,ps93
106.5,ps-93,ps93
106.6,ps-94,ps94
106.7,ps-94,ps94
106.8,ps-94,ps94
106.9,ps-95,ps95
107.0,ps-95,ps95
107.1,ps-95,ps95
107.2,ps-96,ps96
107.3,ps-96,ps96
107.4,ps-96,ps96
107.5,ps-97,ps97
107.6,ps-97,ps97
107.7,ps-97,ps97
107.8,ps-97,ps97
107.9,ps-98,ps98
108.0,ps-98,ps98
108.1,ps-98,ps98
108.2,ps-98,ps98
108.3,ps-98,ps98
108.4,ps-99,ps99
108.5,ps-99,ps99
108.6,ps-99,ps99
108.7,ps-99,ps99
108.8,ps-99,ps99
108.9,ps-99,ps99
109.0,ps-99,ps99
109.1,ps-100,ps100
109.2,ps-100,ps100
109.3,ps-100,ps100
109.4,ps-100,ps100
109.5,ps-100,ps100
109.6,ps-100,ps100
109.7,ps-100,ps100
109.8,ps-100,ps100
109.9,ps-100,ps100
110.0,ps-100,ps100
110.1,ps-100,ps100
110.2,ps-100,ps100
110.3,ps-100,ps100
110.4,ps-100,ps100
110.5,ps-100,ps100
110.6,ps-100,ps100
110.7,ps-100,ps100
110.8,ps-100,ps100
110.9,ps-100,ps100
111.0,ps-99,ps99
111.1,ps-99,ps99
111.2,ps-99,ps99
111.3,ps-99,ps99
111.4,ps-99,ps99
111.5,ps-99,ps99
111.6,ps-99,ps99
111.7,ps-98,ps98
111.8,ps-98,ps98
111.9,ps-98,ps98
112.0,ps-98,ps98
